SECY_number,SRM Description,SRM Date,SRM Year,SRM url,Description,SECY Date,SECY Year,SECY url,detailed_type,title,voter,Vote Date,CVR Year,availability,SRM_Business_Days,Vote_Business_Days,Vote_SRM_Business_Days,first_vote,last_vote,Role at CVR,Party Affiliation,Start Date,End Date,Gender,Chair at CVR,Cumulative Days Served,Term Number,Chair at SECY,Chair at SECY Start Date,Chair at SECY End Date,Last Name,Role at SECY,SECY_before_term,Original_Vote_Business_Days,Original_SRM_Business_Days,next_chair,bdays_before_chair_end,responsible_chair,com_count_SECY,com_count_CVR,com_count_SRM,com_count_average,consistency_count,Congress,Presidency,Party,Party_Congress_Diff,Party_Presidency_Diff
SECY-16-0144,Proposed Resolution of Remaining Tier 2 and 3 Recommendations Resulting from the Fukushima Dai-ichi Accident,2017-05-03,2016,https://www.nrc.gov/docs/ML1712/ML17123A453.pdf,Proposed Resolution of Remaining Fukushima Tier 2 and 3 Recommendations,2016-12-29,2016,https://www.nrc.gov/docs/ML1628/ML16286A586.html,Recommendations,Cmr.,BARAN,2017-02-27,2016,all,86.0,39.0,47.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,868,2,Burns,2015-01-01,2017-01-22,BARAN,Commissioner,False,39.0,86.0,Svinicki,17.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-16-0144,Proposed Resolution of Remaining Tier 2 and 3 Recommendations Resulting from the Fukushima Dai-ichi Accident,2017-05-03,2016,https://www.nrc.gov/docs/ML1712/ML17123A453.pdf,Proposed Resolution of Remaining Fukushima Tier 2 and 3 Recommendations,2016-12-29,2016,https://www.nrc.gov/docs/ML1628/ML16286A586.html,Recommendations,Cmr.,BURNS,2017-04-13,2016,all,86.0,72.0,14.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,891,3,Burns,2015-01-01,2017-01-22,BURNS,Chair,True,72.0,86.0,Svinicki,17.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-16-0144,Proposed Resolution of Remaining Tier 2 and 3 Recommendations Resulting from the Fukushima Dai-ichi Accident,2017-05-03,2016,https://www.nrc.gov/docs/ML1712/ML17123A453.pdf,Proposed Resolution of Remaining Fukushima Tier 2 and 3 Recommendations,2016-12-29,2016,https://www.nrc.gov/docs/ML1628/ML16286A586.html,Recommendations,Chrm.,SVINICKI,2017-04-28,2016,all,86.0,83.0,3.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3330,2,Burns,2015-01-01,2017-01-22,SVINICKI,Commissioner,True,83.0,86.0,Svinicki,17.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0006,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2018-10-29,2017,https://www.nrc.gov/docs/ML1830/ML18302A268.pdf,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2017-01-11,2017,https://www.nrc.gov/docs/ML1529/ML15295A148.html,Other,Cmr.,BARAN,2017-07-12,2017,all,452.0,126.0,326.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,1003,2,Burns,2015-01-01,2017-01-22,BARAN,Commissioner,False,126.0,452.0,Svinicki,8.0,Svinicki,3,3,5,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0006,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2018-10-29,2017,https://www.nrc.gov/docs/ML1830/ML18302A268.pdf,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2017-01-11,2017,https://www.nrc.gov/docs/ML1529/ML15295A148.html,Other,Cmr.,BURNS,2018-09-14,2017,all,452.0,422.0,30.0,False,True,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,1410,3,Burns,2015-01-01,2017-01-22,BURNS,Chair,True,422.0,452.0,Svinicki,8.0,Svinicki,3,5,5,4.0,0,1.0,1,0.5,0.5,0.5
SECY-17-0006,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2018-10-29,2017,https://www.nrc.gov/docs/ML1830/ML18302A268.pdf,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2017-01-11,2017,https://www.nrc.gov/docs/ML1529/ML15295A148.html,Other,Cmr.,CAPUTO,2018-09-10,2017,all,106.0,72.0,34.0,False,False,Commissioner,Republican,2018-05-29,2021-06-30,Female,Svinicki,105,1,Burns,2015-01-01,2017-01-22,,,True,418.0,452.0,Svinicki,8.0,Svinicki,3,5,5,4.0,0,1.0,1,1.0,0.0,0.0
SECY-17-0006,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2018-10-29,2017,https://www.nrc.gov/docs/ML1830/ML18302A268.pdf,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2017-01-11,2017,https://www.nrc.gov/docs/ML1529/ML15295A148.html,Other,Chrm.,SVINICKI,2018-08-29,2017,all,452.0,411.0,41.0,False,False,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3818,2,Burns,2015-01-01,2017-01-22,SVINICKI,Commissioner,True,411.0,452.0,Svinicki,8.0,Svinicki,3,5,5,4.0,0,1.0,1,1.0,0.0,0.0
SECY-17-0006,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2018-10-29,2017,https://www.nrc.gov/docs/ML1830/ML18302A268.pdf,Interim Staff Guidance on Evaluating Chemical Exposures at Fuel Cycle Facilities,2017-01-11,2017,https://www.nrc.gov/docs/ML1529/ML15295A148.html,Other,Cmr.,WRIGHT,2018-08-24,2017,all,105.0,61.0,44.0,False,False,Commissioner,Republican,2018-05-30,2025-01-19,Male,Svinicki,87,1,Burns,2015-01-01,2017-01-22,,,True,408.0,452.0,Svinicki,8.0,Svinicki,3,5,5,4.0,0,1.0,1,1.0,0.0,0.0
SECY-17-0007,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-09-12,2017,https://www.nrc.gov/docs/ML1725/ML17255A844.pdf,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-01-17,2017,https://www.nrc.gov/docs/ML1615/ML16159A251.pdf,Other,Cmr.,BARAN,2017-05-08,2017,all,166.0,78.0,88.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,938,2,Burns,2015-01-01,2017-01-22,BARAN,Commissioner,False,78.0,166.0,Svinicki,4.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0007,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-09-12,2017,https://www.nrc.gov/docs/ML1725/ML17255A844.pdf,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-01-17,2017,https://www.nrc.gov/docs/ML1615/ML16159A251.pdf,Other,Cmr.,BURNS,2017-08-18,2017,all,166.0,150.0,16.0,False,True,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,1018,3,Burns,2015-01-01,2017-01-22,BURNS,Chair,True,150.0,166.0,Svinicki,4.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0007,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-09-12,2017,https://www.nrc.gov/docs/ML1725/ML17255A844.pdf,"Petitions to Modify a Combined License and Petitions to Modify, Suspend, or Revoke an Early Site Permit",2017-01-17,2017,https://www.nrc.gov/docs/ML1615/ML16159A251.pdf,Other,Chrm.,SVINICKI,2017-08-18,2017,all,166.0,150.0,16.0,False,False,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3442,2,Burns,2015-01-01,2017-01-22,SVINICKI,Commissioner,True,150.0,166.0,Svinicki,4.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0013,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-04-20,2017,https://www.nrc.gov/docs/ML1711/ML17110A510.html,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-01-26,2017,https://www.nrc.gov/docs/ML1634/ML16341A814.html,Other,Cmr.,BARAN,2017-02-06,2017,all,59.0,7.0,52.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,847,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,7.0,59.0,Hanson,1038.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0013,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-04-20,2017,https://www.nrc.gov/docs/ML1711/ML17110A510.html,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-01-26,2017,https://www.nrc.gov/docs/ML1634/ML16341A814.html,Other,Cmr.,BURNS,2017-03-28,2017,all,59.0,42.0,17.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,875,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,42.0,59.0,Hanson,1038.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0013,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-04-20,2017,https://www.nrc.gov/docs/ML1711/ML17110A510.html,"Discontinuation of Rulemaking Activity – Decoupling an Assumed Loss of Offsite Power from a Loss-of-Coolant Accident, Part 50 of Title 10 of the Code of Federal Regulations, Appendix A, General Design Criterion 35 (RIN 3150-AH43; NRC-2008-0602) – and Denial of Petition for Rulemaking (PRM-5077; NRC-2002-0020)",2017-01-26,2017,https://www.nrc.gov/docs/ML1634/ML16341A814.html,Other,Chrm.,SVINICKI,2017-04-11,2017,all,59.0,52.0,7.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3313,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,52.0,59.0,Hanson,1038.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0016,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-04-13,2017,https://www.nrc.gov/docs/ML1710/ML17103A234.pdf,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-01-30,2017,https://www.nrc.gov/docs/ML1635/ML16356A084.html,Status Report,Cmr.,BARAN,2017-02-09,2017,all,52.0,8.0,44.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,850,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,8.0,52.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0016,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-04-13,2017,https://www.nrc.gov/docs/ML1710/ML17103A234.pdf,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-01-30,2017,https://www.nrc.gov/docs/ML1635/ML16356A084.html,Status Report,Cmr.,BURNS,2017-03-27,2017,all,52.0,39.0,13.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,874,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,39.0,52.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0016,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-04-13,2017,https://www.nrc.gov/docs/ML1710/ML17103A234.pdf,"Status of Implementation of Lessons Learned from Japan's March 11, 2011, Great Tohoku Earthquake and Subsequent Tsunami",2017-01-30,2017,https://www.nrc.gov/docs/ML1635/ML16356A084.html,Status Report,Chrm.,SVINICKI,2017-04-10,2017,all,52.0,49.0,3.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3312,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,49.0,52.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0017,"Proposed Revision to NUREG-1530, ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2021-12-13,2017,https://www.nrc.gov/docs/ML2134/ML21347A839.html,"Proposed Revision to NUREG-1530 ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2017-01-30,2017,https://www.nrc.gov/docs/ML1614/ML16147A293.html,Recommendations,Cmr.,BARAN,2017-06-12,2017,all,1222.0,93.0,1129.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,973,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,93.0,1222.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0017,"Proposed Revision to NUREG-1530, ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2021-12-13,2017,https://www.nrc.gov/docs/ML2134/ML21347A839.html,"Proposed Revision to NUREG-1530 ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2017-01-30,2017,https://www.nrc.gov/docs/ML1614/ML16147A293.html,Recommendations,Chrm.,HANSON,2021-07-27,2017,all,378.0,283.0,95.0,False,False,Chair,Democrat,2021-01-20,2025-01-19,Male,Hanson,415,2,Svinicki,2017-01-23,2021-01-19,,,True,1127.0,1222.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,0.0,0,0.0,0.0,0.0
SECY-17-0017,"Proposed Revision to NUREG-1530, ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2021-12-13,2017,https://www.nrc.gov/docs/ML2134/ML21347A839.html,"Proposed Revision to NUREG-1530 ""Reassessment of NRC's Dollar Per Person-Rem Conversion Factor Policy""",2017-01-30,2017,https://www.nrc.gov/docs/ML1614/ML16147A293.html,Recommendations,Cmr.,WRIGHT,2021-11-19,2017,all,887.0,872.0,15.0,False,True,Commissioner,Republican,2018-05-30,2025-01-19,Male,Hanson,1270,1,Svinicki,2017-01-23,2021-01-19,,,True,1207.0,1222.0,Hanson,1036.0,Svinicki,3,3,3,3.0,1,0.0,0,1.0,1.0,1.0
SECY-17-0019,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-08-24,2017,https://www.nrc.gov/docs/ML1723/ML17236A438.html,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-02-03,2017,https://www.nrc.gov/docs/ML1619/ML16195A192.html,Policy Statement,Cmr.,BARAN,2017-08-07,2017,all,141.0,128.0,13.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,1029,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,128.0,141.0,Hanson,1032.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0019,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-08-24,2017,https://www.nrc.gov/docs/ML1723/ML17236A438.html,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-02-03,2017,https://www.nrc.gov/docs/ML1619/ML16195A192.html,Policy Statement,Cmr.,BURNS,2017-08-08,2017,all,141.0,129.0,12.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,1008,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,129.0,141.0,Hanson,1032.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0019,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-08-24,2017,https://www.nrc.gov/docs/ML1723/ML17236A438.html,Final Revision to Policy Statement on Abnormal Occurrence Reporting Criteria,2017-02-03,2017,https://www.nrc.gov/docs/ML1619/ML16195A192.html,Policy Statement,Chrm.,SVINICKI,2017-08-17,2017,all,141.0,136.0,5.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3441,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,136.0,141.0,Hanson,1032.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0026,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States",2017-09-07,2017,https://www.nrc.gov/docs/ML1725/ML17250A841.pdf,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States  Enclosure 1  Enclosure 2",2017-02-22,2017,https://www.nrc.gov/docs/ML1713/ML17130A783.pdf,Recommendations,Cmr.,BARAN,2017-05-19,2017,all,138.0,62.0,76.0,False,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,949,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,62.0,138.0,Hanson,1019.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0026,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States",2017-09-07,2017,https://www.nrc.gov/docs/ML1725/ML17250A841.pdf,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States  Enclosure 1  Enclosure 2",2017-02-22,2017,https://www.nrc.gov/docs/ML1713/ML17130A783.pdf,Recommendations,Cmr.,BURNS,2017-03-09,2017,all,138.0,11.0,127.0,True,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,856,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,11.0,138.0,Hanson,1019.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0026,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States",2017-09-07,2017,https://www.nrc.gov/docs/ML1725/ML17250A841.pdf,"Policy Considerations and Recommendations for Remediation of Non-Military, Unlicensed Historic Radium Sites in Non-Agreement States  Enclosure 1  Enclosure 2",2017-02-22,2017,https://www.nrc.gov/docs/ML1713/ML17130A783.pdf,Recommendations,Chrm.,SVINICKI,2017-08-16,2017,all,138.0,123.0,15.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3440,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,123.0,138.0,Hanson,1019.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0037,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-05-16,2017,https://www.nrc.gov/docs/ML1710/ML17101A684.html,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-03-02,2017,https://www.nrc.gov/docs/ML1634/ML16341B376.html,Report,Cmr.,BARAN,2017-03-24,2017,all,53.0,16.0,37.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,893,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,16.0,53.0,Hanson,1013.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0037,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-05-16,2017,https://www.nrc.gov/docs/ML1710/ML17101A684.html,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-03-02,2017,https://www.nrc.gov/docs/ML1634/ML16341B376.html,Report,Cmr.,BURNS,2017-03-27,2017,all,53.0,17.0,36.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,874,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,17.0,53.0,Hanson,1013.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0037,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-05-16,2017,https://www.nrc.gov/docs/ML1710/ML17101A684.html,Report to Congress on Abnormal Occurrences: Fiscal Year 2016,2017-03-02,2017,https://www.nrc.gov/docs/ML1634/ML16341B376.html,Report,Chrm.,SVINICKI,2017-04-06,2017,all,53.0,25.0,28.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3308,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,25.0,53.0,Hanson,1013.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0043,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-10-16,2017,https://www.nrc.gov/docs/ML1728/ML17289A613.html,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-03-30,2017,https://www.nrc.gov/docs/ML1707/ML17076A286.html,Final Rule,Cmr.,BARAN,2017-06-22,2017,all,138.0,59.0,79.0,False,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,983,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,59.0,138.0,Hanson,993.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0043,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-10-16,2017,https://www.nrc.gov/docs/ML1728/ML17289A613.html,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-03-30,2017,https://www.nrc.gov/docs/ML1707/ML17076A286.html,Final Rule,Cmr.,BURNS,2017-05-03,2017,all,138.0,24.0,114.0,True,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,911,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,24.0,138.0,Hanson,993.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0043,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-10-16,2017,https://www.nrc.gov/docs/ML1728/ML17289A613.html,Final Rule: Modified Small Quantities Protocol (RIN 3150-AJ70; NRC-2015-0263),2017-03-30,2017,https://www.nrc.gov/docs/ML1707/ML17076A286.html,Final Rule,Chrm.,SVINICKI,2017-10-03,2017,all,138.0,130.0,8.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3488,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,130.0,138.0,Hanson,993.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-17-0050,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-05-17,2017,https://www.nrc.gov/docs/ML1713/ML17137A116.pdf,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-04-14,2017,https://www.nrc.gov/docs/ML1636/ML16363A431.html,Other,Cmr.,BARAN,2017-05-15,2017,all,23.0,21.0,2.0,True,False,Commissioner,Democrat,2015-01-02,2018-06-30,Male,Svinicki,945,2,Svinicki,2017-01-23,2021-01-19,BARAN,Commissioner,False,21.0,23.0,Hanson,982.0,Svinicki,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-17-0050,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-05-17,2017,https://www.nrc.gov/docs/ML1713/ML17137A116.pdf,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-04-14,2017,https://www.nrc.gov/docs/ML1636/ML16363A431.html,Other,Cmr.,BURNS,2017-05-15,2017,all,23.0,21.0,2.0,False,False,Commissioner,Independent,2017-01-23,2019-04-30,Male,Svinicki,923,3,Svinicki,2017-01-23,2021-01-19,BURNS,Commissioner,False,21.0,23.0,Hanson,982.0,Svinicki,3,3,3,3.0,1,1.0,1,0.5,0.5,0.5
SECY-17-0050,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-05-17,2017,https://www.nrc.gov/docs/ML1713/ML17137A116.pdf,Duke Energy Proposal to Further Consolidate Duke Corporate Emergency Operations Facility,2017-04-14,2017,https://www.nrc.gov/docs/ML1636/ML16363A431.html,Other,Chrm.,SVINICKI,2017-05-16,2017,all,23.0,22.0,1.0,False,True,Chair,Republican,2017-01-23,2021-01-19,Female,Svinicki,3348,2,Svinicki,2017-01-23,2021-01-19,SVINICKI,Chair,False,22.0,23.0,Hanson,982.0,Svinicki,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
